edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
21178,5428,8470,-122.407444,37.7423622,-122.4077619,37.7423138,-122.40760295,37.742338000000004
21179,5429,7348,-122.4060566,37.744093,-122.4068939,37.7442996,-122.40647525,37.7441963
21180,7348,5429,-122.4068939,37.7442996,-122.4060566,37.744093,-122.40647525,37.7441963
21181,5431,5432,-122.4359802,37.7994263,-122.4376246,37.7992147,-122.4368024,37.7993205
21182,5432,5431,-122.4376246,37.7992147,-122.4359802,37.7994263,-122.4368024,37.7993205
21183,7269,5431,-122.4360562,37.7998022,-122.4359802,37.7994263,-122.4360182,37.799614250000005
21184,5431,7269,-122.4359802,37.7994263,-122.4360562,37.7998022,-122.4360182,37.799614250000005
21185,8607,5431,-122.4349286,37.7995616,-122.4359802,37.7994263,-122.4354544,37.79949395
21186,7270,5432,-122.4377013,37.7995927,-122.4376246,37.7992147,-122.43766295,37.7994037
21187,5432,7270,-122.4376246,37.7992147,-122.4377013,37.7995927,-122.43766295,37.7994037
21188,6932,5433,-122.4987056,37.7644624,-122.4985769,37.7626258,-122.49864124999999,37.763544100000004
21189,5433,6932,-122.4985769,37.7626258,-122.4987056,37.7644624,-122.49864124999999,37.763544100000004
21190,5899,5433,-122.4996481,37.7625785,-122.4985769,37.7626258,-122.4991125,37.76260215
21191,5433,5899,-122.4985769,37.7626258,-122.4996481,37.7625785,-122.4991125,37.76260215
21192,5434,5900,-122.4983153,37.7588945,-122.4993864,37.7588472,-122.49885085,37.758870849999994
21193,5900,5434,-122.4993864,37.7588472,-122.4983153,37.7588945,-122.49885085,37.758870849999994
21194,5435,6807,-122.4998906,37.78134,-122.4997552,37.7794742,-122.4998229,37.780407100000005
21195,6807,5435,-122.4997552,37.7794742,-122.4998906,37.78134,-122.4998229,37.780407100000005
21196,5435,8843,-122.4998906,37.78134,-122.5009626,37.7812905,-122.5004266,37.78131525
21197,8843,5435,-122.5009626,37.7812905,-122.4998906,37.78134,-122.5004266,37.78131525
21198,8840,5435,-122.4988209,37.7813886,-122.4998906,37.78134,-122.49935575,37.7813643
21199,5435,8840,-122.4998906,37.78134,-122.4988209,37.7813886,-122.49935575,37.7813643
21200,5436,5437,-122.4994757,37.7756238,-122.4993401,37.7737571,-122.4994079,37.774690449999994
21201,5437,5436,-122.4993401,37.7737571,-122.4994757,37.7756238,-122.4994079,37.774690449999994
21202,5436,5876,-122.4994757,37.7756238,-122.5005474,37.7755755,-122.50001155000001,37.775599650000004
21203,5876,5436,-122.5005474,37.7755755,-122.4994757,37.7756238,-122.50001155000001,37.775599650000004
21204,5437,8838,-122.4993401,37.7737571,-122.4992046,37.7718897,-122.49927235,37.7728234
21205,8838,5437,-122.4992046,37.7718897,-122.4993401,37.7737571,-122.49927235,37.7728234
21206,5437,5904,-122.4993401,37.7737571,-122.5004118,37.7737083,-122.49987594999999,37.7737327
21207,5904,5437,-122.5004118,37.7737083,-122.4993401,37.7737571,-122.49987594999999,37.7737327
21208,5438,5439,-122.4971389,37.7421114,-122.4970082,37.7402446,-122.49707355,37.741178
21209,5439,5438,-122.4970082,37.7402446,-122.4971389,37.7421114,-122.49707355,37.741178
21210,9893,5438,-122.498209,37.7420642,-122.4971389,37.7421114,-122.49767395,37.7420878
21211,5438,9893,-122.4971389,37.7421114,-122.498209,37.7420642,-122.49767395,37.7420878
21212,5438,9893,-122.4971389,37.7421114,-122.498209,37.7420642,-122.49767395,37.7420878
21213,5439,5902,-122.4970082,37.7402446,-122.4980781,37.7401974,-122.49754315,37.740221
21214,5902,5439,-122.4980781,37.7401974,-122.4970082,37.7402446,-122.49754315,37.740221
21215,5440,5903,-122.4966174,37.7346678,-122.497687,37.7346224,-122.4971522,37.734645099999994
21216,5903,5440,-122.497687,37.7346224,-122.4966174,37.7346678,-122.4971522,37.734645099999994
21217,5440,6599,-122.4966174,37.7346678,-122.4965684,37.7338879,-122.4965929,37.73427785
21218,6599,5440,-122.4965684,37.7338879,-122.4966174,37.7346678,-122.4965929,37.73427785
21219,5442,7705,-122.4760746,37.7636193,-122.4759487,37.7618173,-122.47601165,37.7627183
21220,7705,5442,-122.4759487,37.7618173,-122.4760746,37.7636193,-122.47601165,37.7627183
21221,8925,5442,-122.4762061,37.7655015,-122.4760746,37.7636193,-122.47614035000001,37.7645604
21222,5442,8925,-122.4760746,37.7636193,-122.4762061,37.7655015,-122.47614035000001,37.7645604
21223,5442,6716,-122.4760746,37.7636193,-122.4771362,37.7635724,-122.47660540000001,37.76359585
21224,6716,5442,-122.4771362,37.7635724,-122.4760746,37.7636193,-122.47660540000001,37.76359585
21225,5443,6718,-122.475813,37.759888,-122.4767775,37.7598455,-122.47629524999999,37.75986675
21226,6718,5443,-122.4767775,37.7598455,-122.475813,37.759888,-122.47629524999999,37.75986675
21227,7096,5443,-122.4759399,37.7616994,-122.475813,37.759888,-122.47587645,37.760793699999994
21228,5443,7096,-122.475813,37.759888,-122.4759399,37.7616994,-122.47587645,37.760793699999994
21229,5444,6724,-122.47502,37.7486953,-122.4759993,37.7486553,-122.47550964999999,37.7486753
21230,6724,5444,-122.4759993,37.7486553,-122.47502,37.7486953,-122.47550964999999,37.7486753
21231,5445,6727,-122.4746411,37.7431024,-122.4756078,37.7430602,-122.47512445000001,37.7430813
21232,6727,5445,-122.4756078,37.7430602,-122.4746411,37.7431024,-122.47512445000001,37.7430813
21233,5445,9918,-122.4746411,37.7431024,-122.474638,37.7430574,-122.47463955,37.7430799
21234,9918,5445,-122.474638,37.7430574,-122.4746411,37.7431024,-122.47463955,37.7430799
21235,9908,5445,-122.4746435,37.7431542,-122.4746411,37.7431024,-122.4746423,37.743128299999995
21236,5445,9908,-122.4746411,37.7431024,-122.4746435,37.7431542,-122.4746423,37.743128299999995
21237,5446,6728,-122.4745108,37.7412372,-122.4755083,37.7411932,-122.47500955000001,37.7412152
21238,6728,5446,-122.4755083,37.7411932,-122.4745108,37.7412372,-122.47500955000001,37.7412152
21239,9918,5446,-122.474638,37.7430574,-122.4745108,37.7412372,-122.4745744,37.7421473
21240,5446,9918,-122.4745108,37.7412372,-122.474638,37.7430574,-122.4745744,37.7421473
21241,5448,6826,-122.4773927,37.7823627,-122.4772586,37.7805015,-122.47732565,37.7814321
21242,6826,5448,-122.4772586,37.7805015,-122.4773927,37.7823627,-122.47732565,37.7814321
21243,5449,5450,-122.476981,37.7766462,-122.4768467,37.7747812,-122.47691384999999,37.7757137
21244,5450,5449,-122.4768467,37.7747812,-122.476981,37.7766462,-122.47691384999999,37.7757137
21245,5450,8885,-122.4768467,37.7747812,-122.4767122,37.7729132,-122.47677945,37.7738472
21246,8885,5450,-122.4767122,37.7729132,-122.4768467,37.7747812,-122.47677945,37.7738472
21247,9459,5451,-122.4634943,37.7257449,-122.4638469,37.7258799,-122.4636706,37.7258124
21248,5451,9459,-122.4638469,37.7258799,-122.4634943,37.7257449,-122.4636706,37.7258124
21249,5451,9458,-122.4638469,37.7258799,-122.4638105,37.7259382,-122.4638287,37.72590905
21250,9458,5451,-122.4638105,37.7259382,-122.4638469,37.7258799,-122.4638287,37.72590905
21251,5452,8421,-122.4636008,37.7277376,-122.4639432,37.7282345,-122.463772,37.72798605
21252,8421,5452,-122.4639432,37.7282345,-122.4636008,37.7277376,-122.463772,37.72798605
21253,5461,5452,-122.4645665,37.72615,-122.4636008,37.7277376,-122.46408364999999,37.7269438
21254,5452,5461,-122.4636008,37.7277376,-122.4645665,37.72615,-122.46408364999999,37.7269438
21255,9458,5452,-122.4638105,37.7259382,-122.4636008,37.7277376,-122.46370565,37.7268379
21256,5452,9458,-122.4636008,37.7277376,-122.4638105,37.7259382,-122.46370565,37.7268379
21257,5453,6182,-122.4380059,37.8025629,-122.4397198,37.8015491,-122.43886284999999,37.802056
21258,6182,5453,-122.4397198,37.8015491,-122.4380059,37.8025629,-122.43886284999999,37.802056
21259,8756,5453,-122.4374976,37.8015831,-122.4380059,37.8025629,-122.43775174999999,37.802073
21260,5453,8756,-122.4380059,37.8025629,-122.4374976,37.8015831,-122.43775174999999,37.802073
21261,5453,5454,-122.4380059,37.8025629,-122.438776,37.802977,-122.43839095,37.80276995
21262,5454,5453,-122.438776,37.802977,-122.4380059,37.8025629,-122.43839095,37.80276995
21263,5676,5453,-122.4374556,37.8031147,-122.4380059,37.8025629,-122.43773075,37.8028388
21264,5453,5676,-122.4380059,37.8025629,-122.4374556,37.8031147,-122.43773075,37.8028388
21265,5454,6183,-122.438776,37.802977,-122.4399592,37.8027338,-122.4393676,37.8028554
21266,6183,5454,-122.4399592,37.8027338,-122.438776,37.802977,-122.4393676,37.8028554
21267,5454,8768,-122.438776,37.802977,-122.4394049,37.8040689,-122.43909045000001,37.80352295
21268,8768,5454,-122.4394049,37.8040689,-122.438776,37.802977,-122.43909045000001,37.80352295
21269,5455,9551,-122.4460892,37.7787549,-122.4470247,37.7786356,-122.44655695,37.77869525
21270,9551,5455,-122.4470247,37.7786356,-122.4460892,37.7787549,-122.44655695,37.77869525
21271,5456,6692,-122.4496467,37.7230364,-122.4496527,37.722909,-122.44964970000001,37.7229727
21272,6692,5456,-122.4496527,37.722909,-122.4496467,37.7230364,-122.44964970000001,37.7229727
21273,5457,9146,-122.4541148,37.7234502,-122.4541116,37.7240193,-122.4541132,37.723734750000006
21274,9146,5457,-122.4541116,37.7240193,-122.4541148,37.7234502,-122.4541132,37.723734750000006
21275,5457,5458,-122.4541148,37.7234502,-122.4551511,37.7236668,-122.45463294999999,37.723558499999996
21276,5458,5457,-122.4551511,37.7236668,-122.4541148,37.7234502,-122.45463294999999,37.723558499999996
21277,6078,5457,-122.454124,37.7218548,-122.4541148,37.7234502,-122.4541194,37.7226525
21278,5457,6078,-122.4541148,37.7234502,-122.454124,37.7218548,-122.4541194,37.7226525
21279,8525,5457,-122.4528656,37.7232356,-122.4541148,37.7234502,-122.4534902,37.723342900000006
21280,9452,5457,-122.4551507,37.7236077,-122.4541148,37.7234502,-122.45463275,37.72352895
21281,5458,9145,-122.4551511,37.7236668,-122.4552755,37.723693,-122.4552133,37.72367989999999
21282,9145,5458,-122.4552755,37.723693,-122.4551511,37.7236668,-122.4552133,37.72367989999999
21283,5458,9452,-122.4551511,37.7236668,-122.4551507,37.7236077,-122.4551509,37.723637249999996
21284,9452,5458,-122.4551507,37.7236077,-122.4551511,37.7236668,-122.4551509,37.723637249999996
21285,5459,5460,-122.4571644,37.724099,-122.4573197,37.7241338,-122.45724204999999,37.7241164
21286,5460,5459,-122.4573197,37.7241338,-122.4571644,37.724099,-122.45724204999999,37.7241164
21287,6388,5459,-122.457182,37.7218429,-122.4571644,37.724099,-122.4571732,37.722970950000004
21288,5459,6388,-122.4571644,37.724099,-122.457182,37.7218429,-122.4571732,37.722970950000004
21289,5461,9108,-122.4645665,37.72615,-122.4649501,37.7262857,-122.4647583,37.72621785
21290,9108,5461,-122.4649501,37.7262857,-122.4645665,37.72615,-122.4647583,37.72621785
21291,8227,5462,-122.46807,37.7289162,-122.4681403,37.7290478,-122.46810515,37.728982
21292,5462,8227,-122.4681403,37.7290478,-122.46807,37.7289162,-122.46810515,37.728982
21293,5462,5463,-122.4681403,37.7290478,-122.4682325,37.7292134,-122.46818640000001,37.7291306
21294,5463,5462,-122.4682325,37.7292134,-122.4681403,37.7290478,-122.46818640000001,37.7291306
21295,6108,5462,-122.4671273,37.7304988,-122.4681403,37.7290478,-122.4676338,37.7297733
21296,5462,6108,-122.4681403,37.7290478,-122.4671273,37.7304988,-122.4676338,37.7297733
21297,5464,5465,-122.4705136,37.7304708,-122.4716672,37.7310323,-122.47109040000001,37.73075155
21298,9371,5464,-122.4701279,37.7303049,-122.4705136,37.7304708,-122.47032075,37.73038785
21299,5464,9371,-122.4705136,37.7304708,-122.4701279,37.7303049,-122.47032075,37.73038785
21300,6240,5464,-122.4716867,37.7309191,-122.4705136,37.7304708,-122.47110015000001,37.73069495
21301,5465,6241,-122.4716672,37.7310323,-122.4719731,37.7311644,-122.47182015,37.731098349999996
21302,5465,8422,-122.4716672,37.7310323,-122.471655,37.7311439,-122.4716611,37.7310881
21303,6240,5465,-122.4716867,37.7309191,-122.4716672,37.7310323,-122.47167695,37.7309757
21304,5466,6247,-122.4722228,37.7312273,-122.4719712,37.7310527,-122.47209699999999,37.731139999999996
21305,5466,7691,-122.4722228,37.7312273,-122.4721549,37.7308977,-122.47218885000001,37.7310625
21306,7691,5466,-122.4721549,37.7308977,-122.4722228,37.7312273,-122.47218885000001,37.7310625
21307,5466,7690,-122.4722228,37.7312273,-122.4723921,37.731089,-122.47230744999999,37.73115815
21308,7690,5466,-122.4723921,37.731089,-122.4722228,37.7312273,-122.47230744999999,37.73115815
21309,6241,5466,-122.4719731,37.7311644,-122.4722228,37.7312273,-122.47209795,37.73119585
21310,5467,6733,-122.4742163,37.7321209,-122.4749083,37.7324357,-122.4745623,37.732278300000004
21311,6733,5467,-122.4749083,37.7324357,-122.4742163,37.7321209,-122.4745623,37.732278300000004
21312,6279,5468,-122.4759508,37.7310986,-122.4760632,37.7326931,-122.47600700000001,37.73189585
21313,5468,6279,-122.4760632,37.7326931,-122.4759508,37.7310986,-122.47600700000001,37.73189585
21314,5469,5468,-122.4769708,37.7326532,-122.4760632,37.7326931,-122.476517,37.73267315
21315,5468,5469,-122.4760632,37.7326931,-122.4769708,37.7326532,-122.476517,37.73267315
21316,5468,6278,-122.4760632,37.7326931,-122.4761941,37.7345714,-122.47612864999999,37.73363225
21317,6278,5468,-122.4761941,37.7345714,-122.4760632,37.7326931,-122.47612864999999,37.73363225
21318,5469,5470,-122.4769708,37.7326532,-122.4778992,37.7326124,-122.477435,37.732632800000005
21319,5470,5469,-122.4778992,37.7326124,-122.4769708,37.7326532,-122.477435,37.732632800000005
21320,5469,9027,-122.4769708,37.7326532,-122.4768649,37.7311237,-122.47691785,37.73188845
21321,9027,5469,-122.4768649,37.7311237,-122.4769708,37.7326532,-122.47691785,37.73188845
21322,6975,5469,-122.4771021,37.734548,-122.4769708,37.7326532,-122.47703645,37.7336006
21323,5469,6975,-122.4769708,37.7326532,-122.4771021,37.734548,-122.47703645,37.7336006
21324,5470,9033,-122.4778992,37.7326124,-122.4772525,37.7311272,-122.47757585,37.7318698
21325,9033,5470,-122.4772525,37.7311272,-122.4778992,37.7326124,-122.47757585,37.7318698
21326,5503,5470,-122.4780042,37.7345291,-122.4778992,37.7326124,-122.4779517,37.73357075
21327,5470,5503,-122.4778992,37.7326124,-122.4780042,37.7345291,-122.4779517,37.73357075
21328,5470,9022,-122.4778992,37.7326124,-122.4783709,37.7325917,-122.47813504999999,37.73260205
21329,9022,5470,-122.4783709,37.7325917,-122.4778992,37.7326124,-122.47813504999999,37.73260205
21330,5471,9012,-122.4836512,37.7323597,-122.4835619,37.7310865,-122.48360654999999,37.7317231
21331,9012,5471,-122.4835619,37.7310865,-122.4836512,37.7323597,-122.48360654999999,37.7317231
21332,9010,5471,-122.4837758,37.7342842,-122.4836512,37.7323597,-122.4837135,37.733321950000004
21333,5471,9010,-122.4836512,37.7323597,-122.4837758,37.7342842,-122.4837135,37.733321950000004
21334,5471,5472,-122.4836512,37.7323597,-122.4845323,37.732321,-122.48409175,37.73234035
21335,5472,5471,-122.4845323,37.732321,-122.4836512,37.7323597,-122.48409175,37.73234035
21336,5472,9013,-122.4845323,37.732321,-122.4844403,37.7310188,-122.4844863,37.7316699
21337,9013,5472,-122.4844403,37.7310188,-122.4845323,37.732321,-122.4844863,37.7316699
21338,9009,5472,-122.4846681,37.7342447,-122.4845323,37.732321,-122.48460019999999,37.733282849999995
21339,5472,9009,-122.4845323,37.732321,-122.4846681,37.7342447,-122.48460019999999,37.733282849999995
21340,5472,5473,-122.4845323,37.732321,-122.485412,37.7322823,-122.48497215,37.73230165
21341,5473,5472,-122.485412,37.7322823,-122.4845323,37.732321,-122.48497215,37.73230165
21342,5473,9015,-122.485412,37.7322823,-122.4853189,37.730951,-122.48536544999999,37.73161665
21343,9015,5473,-122.4853189,37.730951,-122.485412,37.7322823,-122.48536544999999,37.73161665
21344,9008,5473,-122.4855466,37.7342058,-122.485412,37.7322823,-122.48547930000001,37.733244049999996
21345,5473,9008,-122.485412,37.7322823,-122.4855466,37.7342058,-122.48547930000001,37.733244049999996
21346,5473,5474,-122.485412,37.7322823,-122.4862948,37.7322435,-122.4858534,37.7322629
21347,5474,5473,-122.4862948,37.7322435,-122.485412,37.7322823,-122.4858534,37.7322629
21348,5474,5475,-122.4862948,37.7322435,-122.4871742,37.7322049,-122.4867345,37.732224200000005
21349,5475,5474,-122.4871742,37.7322049,-122.4862948,37.7322435,-122.4867345,37.732224200000005
21350,5474,5820,-122.4862948,37.7322435,-122.4864281,37.7341672,-122.48636145,37.733205350000006
21351,5820,5474,-122.4864281,37.7341672,-122.4862948,37.7322435,-122.48636145,37.733205350000006
21352,5821,5474,-122.4862004,37.7308831,-122.4862948,37.7322435,-122.4862476,37.731563300000005
21353,5474,5821,-122.4862948,37.7322435,-122.4862004,37.7308831,-122.4862476,37.731563300000005
21354,5475,6382,-122.4871742,37.7322049,-122.4870783,37.7308226,-122.48712624999999,37.731513750000005
21355,6382,5475,-122.4870783,37.7308226,-122.4871742,37.7322049,-122.48712624999999,37.731513750000005
21356,9016,5475,-122.4873074,37.7341287,-122.4871742,37.7322049,-122.4872408,37.7331668
21357,5475,9016,-122.4871742,37.7322049,-122.4873074,37.7341287,-122.4872408,37.7331668
21358,5475,5476,-122.4871742,37.7322049,-122.4880557,37.7321662,-122.48761495,37.73218555
21359,5476,5475,-122.4880557,37.7321662,-122.4871742,37.7322049,-122.48761495,37.73218555
21360,5476,5772,-122.4880557,37.7321662,-122.4879696,37.7309675,-122.48801265,37.73156685
21361,5772,5476,-122.4879696,37.7309675,-122.4880557,37.7321662,-122.48801265,37.73156685
21362,9018,5476,-122.488194,37.7340905,-122.4880557,37.7321662,-122.48812484999999,37.73312835
21363,5476,9018,-122.4880557,37.7321662,-122.488194,37.7340905,-122.48812484999999,37.73312835
21364,5476,5477,-122.4880557,37.7321662,-122.4889179,37.7321283,-122.4884868,37.73214725
21365,5477,5476,-122.4889179,37.7321283,-122.4880557,37.7321662,-122.4884868,37.73214725
21366,5477,6452,-122.4889179,37.7321283,-122.4890498,37.7340498,-122.48898385000001,37.733089050000004
21367,5477,9019,-122.4889179,37.7321283,-122.489768,37.7320912,-122.48934295000001,37.73210975
21368,9019,5477,-122.489768,37.7320912,-122.4889179,37.7321283,-122.48934295000001,37.73210975
21369,5477,6383,-122.4889179,37.7321283,-122.4888548,37.7312098,-122.48888635,37.73166905
21370,6383,5477,-122.4888548,37.7312098,-122.4889179,37.7321283,-122.48888635,37.73166905
21371,6384,5478,-122.4913646,37.7307178,-122.4914547,37.7320168,-122.49140965000001,37.7313673
21372,5478,6384,-122.4914547,37.7320168,-122.4913646,37.7307178,-122.49140965000001,37.7313673
21373,5478,5479,-122.4914547,37.7320168,-122.4923034,37.7319795,-122.49187905,37.731998149999995
